created_at,updated_at,id,adresse_station,code_insee_commune,coordonneesxy
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",68b43ad6-0757-4907-bde0-1b4d5685644e,"22  Allée Alan Turing, Clermont-Ferrand  63000  France",,"[3.129841,45.7587]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f015eb56-504d-4afa-a29f-847008ac8d4f,"2  Rue de la Rigolerie, Sennely  45240  France",,"[2.14739,47.678539]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",11abf20c-2d0d-4abf-b85b-2ffe4cdbb6b2,"656  Route de Val Thorens, Les Belleville  73440  France",,"[6.580315,45.298365]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f82f9fe4-a594-4674-88d1-2dc99682322b,"111  Avenue de Paris, Châlons-en-Champagne  51000  France",,"[4.339245,48.954423]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",5b2b3ff1-560b-4e36-a01d-bb601fbf101b,"403  Rue de Bordeaux, Angoulême  16000  France",,"[0.135993,45.642895]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",332c591c-8f3f-4e18-b9bd-badd2ad5bb5f,"2  Avenue Voltaire, Ferney-Voltaire  01210  France",,"[6.11013,46.2559]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",198a8b05-eff1-4736-b4d6-67eeaef6dc24,"21  Avenue de la Résistance, Laxou  54520  France",,"[6.128647,48.693609]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b8f0cd11-9f74-4c6b-9e08-19a5ba537d6f,"2  Avenue de la Marne, Colmar  68000  France",,"[7.353706,48.075534]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d807181b-49e3-45e2-87b3-1b4d6d4819b6,"57  Avenue du Général Leclerc, Boulogne-Billancourt  92100  France",,"[2.23698,48.8313]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9edbc96d-45b8-40a0-8cb2-6ad1c60e5987,"38  Rue Principale, Noisseville  57645  France",,"[6.273558,49.13457]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",1dbb2fa8-e708-4f3d-b39b-1488fca62bd4,"RD69, 24420 Antonne-et-Trigonant",24011,"[0.822814,45.239039]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",ae1a3a69-acb4-4a08-8dd2-57f2effb2e26,"154  Rue Général Leclerc, La Ferté-Saint-Aubin  45240  France",,"[1.941387,47.713536]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b2bb2e89-2a3f-4096-a721-35adcc870443,5 Route de l'ouest 94380 Bonneuil sur Marne,94011,"[2.4780872,48.779224312]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",020585d5-dbb8-4bd1-9704-ffba22562c29,10 Av. de l'Appel du 18 Juin 1940 94190 Villeneuve-Saint-Georges,94078,"[2.443748824,48.757983973]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",2de2c1f0-7711-49ca-b863-71fcb60dfb2d,"  A40, Aire de Bourg-Teyssonge, Jasseron  01250  France",,"[5.294519,46.205566]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",3aed2d7f-8432-4355-baad-d55b57ee38d9,A8 - Aire de la Riviera Française 06240 BEAUSOLEIL (06),06012,"[7.4200054,43.7535892]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",269fc217-5794-421c-8360-f5122c1f3746,2 Rue des Gravottes 89290 VENOY,89438,"[3.659803546,47.802401909]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b9f4e67b-2245-4b4b-9857-40e6f60f7977,3 Rue des Tulipiers 91580 Étréchy,91226,"[2.196063702,48.48625886]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",e70a8834-b0ff-47d4-8a9f-6ec60ffb8627,13 Av. du Cap Horn 91940 Les Ulis,91692,"[2.198449269,48.67600408]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",552ace4a-ebfb-4a35-9ffd-6f51f29bf6bc,Rue de Paris 93460 Gournay-sur-Marne,93033,"[2.565260179,48.86557453]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",56213c37-40c5-4f26-b80b-048a051a6129,"Aire de L'Obrion A31, 54700 Loisy",,"[6.088926,48.856103]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d1f93eee-4784-4384-b9b5-0bea8e042054,"3  Rue Saint-Martin, Corny-sur-Moselle  57680  France",,"[6.05861,49.035027]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",bdb80409-8eaf-4eff-81f5-918c5e210200,"64  Rue Foch, Novéant-sur-Moselle  57680  France",,"[6.05129,49.0258]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",15ad344e-d2ef-4466-9cdd-b92c4547f800,"2  Rue de la Pentecôte, Ottange  57840  France",,"[6.01774,49.4412]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d75ebe72-827e-4eed-8e48-6d5f484e092e,"  Avenue du Cap Horn, Les Ulis  91940  France",,"[2.197517,48.676358]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",826620bb-15b7-48d7-8ca9-25af194197f8,"3  Rue de Courcelles, Metz  57000  France",,"[6.236042,49.093722]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",fbeb8d11-781b-47de-a1e3-6606013fb3cb,"5  Place de la Gare, Dourges  62119  France",,"[2.986784,50.431863]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d32e98aa-889d-4941-9105-a1ded7b86cbe,"1  Rue de l'Ile aux Pêcheurs, Ostwald  67540  France",,"[7.711468,48.550564]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",3bf38994-d28b-40c7-832f-b931f1fe23dc,"70  Rue de l'Abbaye, Cormeilles  27260  France",,"[0.379562,49.246202]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b8839e60-b28c-41e0-9645-dcecf984504d,A9 - Aire de La Palme Ouest 11480 LA PALME (11),11188,"[2.969035,42.9494317]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",53f6d02c-c25d-41ec-a7f6-dee5acfc8687,"Aire de Ussy sur Marne A4, 77260 Ussy-sur-Marne",,"[3.06313115,48.97043311]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",ae145c3b-a8a7-47cf-b8d6-8837200a7004,"Aire de Valmy-Orbeval A4, 51800 Valmy",,"[4.78908895,49.07232088]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",524ad7a3-06aa-44de-90db-d8abc90ee0fd,"39 RD 306, 77240 Vert-Saint-Denis",,"[2.634058,48.560492]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",087396fb-d340-481f-b533-3a31a83a5c55,"  A51, Aire de la Champouse, Bouc-Bel-Air  13320  France",,"[5.395574,43.441127]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",61639501-e88e-49fa-9dc6-320d5af6ab77,"6  Avenue de Fondeyre, Toulouse  31200  France",,"[1.42556,43.64235]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",3030892d-4435-4d83-a899-cbd956394cb3,"89  Rue du Souvenir, Ligné  44850  France",,"[-1.379494,47.411084]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d32fa5e3-25d6-4a43-b396-9b35629cbaf0,"  D483, Aire de Covoiturage, Burnhaupt-le-Haut  68520  France",,"[7.144113,47.74043]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d9be48a8-e0e0-4d23-862c-eaffe56bba45,"  La Béchalière, Verrières-en-Anjou  49480  France",,"[-0.47975,47.509]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",1b5e74e7-edd8-481a-9b0a-3f60da40ad4b,"  Rue Camille Guérin, Meaux  77100  France",,"[2.883098,48.967406]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f4e513b4-014c-4000-ab6a-ffdb0432bde2,"12  Quai de la Monnaie, Bordeaux  33800  France",,"[-0.563359,44.834152]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",837828e6-eaba-416a-8eb0-93b113b5019b,"  Chemin de la Brayelle, Lambres-lez-Douai  59552  France",,"[3.040701,50.359617]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",363f3627-7626-4ead-8c32-2889424f7688,"  Place André Malraux, Geispolsheim  67118  France",,"[7.640404,48.515996]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",108edf9c-5c15-4fcf-b1b5-23cacedcde94,"  Avenue de l'Hippodrome, Le Touquet-Paris-Plage  62520  France",,"[1.595679,50.520015]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",4425bb9e-6234-47fe-a55e-e5bdc7d8efda,"  Rue de la Brême, Strasbourg  67000  France",,"[7.790871,48.598873]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",1d04c033-01d7-498c-a11e-27b7fa1fd6ce,"  Avenue Georges Méliès, Bollène  84500  France",,"[4.76084,44.29317]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",0883c097-e02e-4046-9392-8ed83f528fe7,"47  Rue Marc Sangnier, Bègles  33130  France",,"[-0.55321,44.8118]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",92aaa5a7-7ada-40f9-8a55-81bf9f60d215,"71  Impasse de la Bourgade, Labège  31670  France",,"[1.519791,43.544691]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d3276562-ad42-47b8-a20c-cc67192249a6,"189  Boulevard de l'Esplanade, La Garde-Freinet  83680  France",,"[6.471047,43.314776]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",471c523d-466b-423a-9ddd-524b97eb8341,"10  Avenue du Lot, Prayssac  46220  France",,"[1.171193,44.505702]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",90079aae-6dc9-4013-9225-ffd05c359a98,"65  Route de Nancy, Sarreguemines  57200  France",,"[7.059012,49.099824]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",60187a7b-9424-4272-9d2f-724b34584e87,"  Avenue de la Soubriarde, Croissy-Beaubourg  77183  France",,"[2.64138,48.8289]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9ebfda1f-9bbe-4ad8-ae24-770ee3b35266,"  A6, Aire du Chien Blanc, Gissey-le-Vieil  21350  France",,"[4.495427,47.314872]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",6955e8ff-074c-49de-a4f3-2ea82e9aa16a,"  Route du Laitelet, Les Allues  73550  France",,"[6.57173,45.374466]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",db267b37-2be6-4e54-9bce-5cb424a0e309,"24  Place d'Armes Général de Gaulle, Neuf-Brisach  68600  France",,"[7.529158,48.018584]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",36bf26ca-9fd4-4311-972b-4f5061ab8b26,"7  Rue Artzamendi, Cambo-les-Bains  64250  France",,"[-1.397154,43.348384]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d87e9a0d-e7e5-4864-bf53-a0b02b45f662,"  Route Albert Gacon, Les Allues  73550  France",,"[6.565524,45.396752]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",332f3c26-ab49-4a2e-a25f-33c5cf15b416,"  Rue Lempereur, Feignies  59750  France",,"[3.925624,50.279386]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8504134e-d96d-4e06-8054-282104a77b23,"11  Rue Camille Blanc, Chambourcy  78240  France",,"[2.050956,48.904821]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",c3b9f5ca-c50c-4d2b-9f8c-503f636836b5,"15  Rue Emile Deschanel, Courbevoie  92400  France",,"[2.24076,48.9003]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",1b62ea0b-29a6-44f0-9c09-f56f885b4498,"  Place de la République, Couches  71490  France",,"[4.5735,46.8686]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",c848e33d-b860-4417-bb1f-8edfd97930f2,"  Avenue Jean Causeret, Bourgueil  37140  France",,"[0.16849,47.278754]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9af27127-be71-470c-af02-57f9f0768162,"659  Chemin des Cardelines, Salon-de-Provence  13300  France",,"[5.09245,43.619574]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",eb2031d9-8a3e-4f28-9fe9-fd668ea34147,"179  Avenue Luc Donat, Saint-Pierre  97410  France",,"[55.4593,-21.334427]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",38eb163c-8352-4218-a513-91ee13133de9,"2  Rue de Rome, Schiltigheim  67300  France",,"[7.711171,48.608713]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",580a3087-4ae9-4ed8-be39-4a93e849819f,"3  Rue de l'Ecorçage, Schweighouse-sur-Moder  67590  France",,"[7.744096,48.826403]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",042d5591-1c17-48d8-b6cb-980841a390dd,"  Rue du 11 Novembre, Ingwiller  67340  France",,"[7.480751,48.871818]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",63886018-f3e3-4616-bd1a-73d0357f0830,"22  Avenue du Général de Gaulle, Thiers  63300  France",,"[3.516918,45.842848]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",47216797-c928-4f90-8f4b-cf901d5b8c67,"1  Rue des Lévites, Drusenheim  67410  France",,"[7.95194,48.763433]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",aa532887-570b-4597-a637-be884db9e039,"  Boulevard Jean Mermoz, Pierrefitte-sur-Seine  93380  France",,"[2.364373,48.966502]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",79a04e2b-240d-42ef-8af5-61cda4ffa893,"40  Rue de Betschdorf, Soufflenheim  67620  France",,"[7.961293,48.837038]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",51ba72d7-1e03-4671-ae88-5f3370c4861e,"3  Rue Charles Laforge, Blonville-sur-Mer  14910  France",,"[0.029347,49.339187]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d38b321e-8761-4ac1-8f22-1c1f4b3f84ce,Place du 19 mars 1962 15300 MURAT (15),15138,"[2.869103,45.109461]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",95829d86-fd86-42ec-a73c-85c43ef8a4cc,"  Avenue de la Haute Borne, Mareuil-lès-Meaux  77100  France",,"[2.878448,48.940331]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7e891b49-08eb-48a4-895b-649a4c630e41,"  A31, Aire de Dijon-Brognon, Brognon  21490  France",,"[5.171659,47.421321]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",27e54029-7433-4e95-b608-394b55f9ea4d,"188  Rue de Paris, Villeneuve-Saint-Georges  94190  France",,"[2.446859,48.738614]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",4c3b48dc-bca1-44a1-8d59-d646ef5312a4,"  Avenue du Général Leclerc, Pantin  93500  France",,"[2.407851,48.899141]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",4929d717-d7da-49c4-b7f3-1458ca9ef393,"1  Rue du Fléchet, Montaigu-Vendée  85600  France",,"[-1.350122,46.956919]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7327640a-7357-41a8-ac58-133de2a366e5,"  Avenue du Général de Gaulle, Ozoir-la-Ferrière  77330  France",,"[2.66796,48.7626]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",e4ea21bb-0389-43ef-a81f-2ffccc59f08b,A36 - Aire de Besançon Champoux 25640 MARCHAUX-CHAUDEFONTAINE (25),25368,"[6.12712458,47.32890163]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",2a1e4e4e-ae32-46ac-94f9-8282252af14a,"  A36, Aire de Besançon-Marchaux, Marchaux-Chaudefontaine  25640  France",,"[6.125201,47.327026]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",965f2c4b-1d06-4fdb-905e-544f66dc2822,"Essone - 37 Av. de l'Hurepoix, 91700 Fleury-Mérogis",,"[2.35130425,48.62308114]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9731038c-3372-4597-807e-8260add16670,"A43 Saint-Julien-Mont-Denis, 73870 Saint-Julien-Mont-Denis",,"[6.423404,45.245848]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",ec1fcf23-87f8-4f36-8260-9b37de2c2177,"  A61, Aire de Toulouse Sud, Deyme  31450  France",,"[1.549728,43.48261]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",26f45afc-e4fa-4a65-a0f5-ae27db205d6d,A10 - Aire des Terres de l’Estuaire 33920 SAUGON (33),33502,"[-0.490309,45.189955]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",0053865a-5977-4846-a045-f4400b28396f,"2  Rue du Stade, Drusenheim  67410  France",,"[7.951205,48.758058]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7e56eb77-05a8-4d08-b1b9-f3c3b500d2ad,"67  Rue Victor Hugo, Levallois-Perret  92300  France",,"[2.298176,48.8945]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",4586a4dc-4ba7-4b37-8cf2-da5537dc5b38,"2-4  Rue du Mont Louvet, Fontenay-lès-Briis  91640  France",,"[2.164767,48.609089]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",3e00053e-93be-4503-ba1a-46495eb595a8,"300  D943, Béthune  62400  France",,"[2.625179,50.528181]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",49e213ba-5eb5-4866-9953-d2ea99ff5eae,"216  Avenue de la Défense Passive, Rivery  80136  France",,"[2.335951,49.911053]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",92ecb397-0b93-475a-aff4-d715aba87b37,"  Place de l'Hôtel de Ville, Rombas  57120  France",,"[6.093385,49.251216]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b8d9deaf-6a9a-4480-9076-40175953f83f,"5  Rue Pierre Marty, Vézac  15130  France",,"[2.518325,44.892642]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7224fba2-ec8b-43cd-8eb7-0695f0b67370,"12  Rue du Bataillon, Belleville-sur-Meuse  55430  France",,"[5.370671,49.184013]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9aae1343-5444-438c-9ed6-521b6875c1a8,"87  Chemin de la Pépinière, La Ciotat  13600  France",,"[5.602446,43.190004]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d0ee7eb5-d113-40e8-9cb0-e96b1ccf43c1,"  Lieu dit la Caberte, Loubersan  32300  France",,"[0.490938,43.504979]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",dbc31231-e941-4566-8cdb-91a31811db7b,"  Pk 20.5, Paea  98711  France",,"[-149.576524,-17.740218]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8d4f1c7c-8761-49f4-9691-c010d780d3af,"227  Boulevard Anatole France, Saint-Denis  93200  France",,"[2.33992,48.9159]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",2fa73ad7-fc59-49c0-aacb-1e4cb3313f5a,"1  Rue Jacques Monod, Albi  81000  France",,"[2.17955,43.92849]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7e137064-13c7-48a5-a3b5-80983e9226f4,"22  Rue de la Gare, Saint-Dié-des-Vosges  88100  France",,"[6.948396,48.282221]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",70993673-5a16-4fd1-8e68-f3f1d23cf587,"  A9, Aire de Fabrègues Sud, Fabrègues  34690  France",,"[3.795622,43.546265]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8f768f02-6e68-45c8-991b-b31b5b9f582c,"29  Rue de la Galerie, Truchtersheim  67370  France",,"[7.606407,48.655961]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8e0d3c77-66b5-435c-9e48-730da90cb5b8,"1  Place du Marché, Farébersviller  57450  France",,"[6.880616,49.120564]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",832a47a3-e742-4832-b375-46e5c5a971c3,"52  Route des Sanguinaires, Ajaccio  20000  France",,"[8.657465,41.908496]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",6d977857-1d9b-44ac-9e85-3ff3262d4c11,"8  Place Robert Schuman, Forbach  57600  France",,"[6.899593,49.188575]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",04716525-d391-40c7-8e3b-ae456e710be4,"68-82  Avenue Jean Jaurès, Saint-Priest  69800  France",,"[4.932826,45.697225]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",cf1e7b6a-a729-49bd-8be2-6b130c0361ea,"79  Rue de la République, Montreuil  93100  France",,"[2.416431,48.852249]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",853e6a44-9741-4341-9f47-7976e0a0755f,7 PLACE GEORGES CLEMENCEAU 95620 PARMAIN,,"[2.209352,49.11376]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",45022b2b-0960-472c-bf93-b153dedbc0fc,"  A31, Aire de Sandaucourt-La Trelle, Sandaucourt  88170  France",,"[5.860412,48.268133]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f4dcc5eb-dd07-44e7-92eb-c24b0602a3c1,"  A5, Aire de Plessis Picard, Réau  77550  France",,"[2.601411,48.601857]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",d3496f5d-b524-4586-a11c-3294a01560a4,"910  Mas de Gentil, Combaillaux  34980  France",,"[3.800231,43.666884]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",18a80e47-8ead-4cd8-a53b-dd8d08970302,"1810  Route de Malpasset, Fréjus  83600  France",,"[6.743227,43.459331]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",80d28ae7-5017-4ba5-a919-f762cb9f3ca3,"  Impasse du Wasen, Muntzenheim  68320  France",,"[7.467468,48.103008]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",9c1704b9-c817-42e4-9982-6c472648d95f,"5  Rue Albert Londres, Nantes  44300  France",,"[-1.503301,47.246997]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",0f6bf089-e49d-4da8-bdd5-75cad631e55c,"11  Impasse Lavoisier, Chassieu  69680  France",,"[4.969424,45.732871]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",56b36de9-81f1-4ee1-b8ed-607cd517bd57,"505  Avenue d'Aquitaine, Hontanx  40190  France",,"[-0.293171,43.80227]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",7f62ada9-fa87-4e81-a104-215271e50eff,"15  Rue Guillaume Apollinaire, Besançon  25000  France",,"[5.946065,47.213324]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",5710af7d-5845-4b51-b82f-bdc8522d8ea2,"  Rue du Colombier, Trémery  57300  France",,"[6.224221,49.246045]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f5a34856-ba56-4849-b00c-e49ac9c8ff0b,"Aire de Valmy Le Moulin A4, 51800 Valmy",,"[4.7900982,49.0737114]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",67825769-5191-4e69-9c25-f6e18de38500,"Aire de Keskastel-Ouest A4, 67260 Keskastel",,"[7.064557,48.974923]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",62c64ebb-fd68-48c6-85f3-0d453fddba15,"18  Place Léon Bourgeois, Épernay  51200  France",,"[3.955233,49.046163]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",5e1ec605-994f-450b-a5aa-74774eec192c,"44  Rue Georges Besse, Clermont-Ferrand  63100  France",,"[3.14318,45.7882]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",ef68cb17-5acf-4469-833b-c1fb718efaa5,"14  Rue de la Fonderie, Douvaine  74140  France",,"[6.306803,46.299973]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",48613aeb-c8bc-407f-9c22-77a464d7ff19,"  Boulevard Pasteur, Angoulême  16000  France",,"[0.157378,45.650379]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",bf71c7cc-fcc4-4b42-ba03-e083fed4d536,"11  Rue Michel Carron, Bourgoin-Jallieu  38300  France",,"[5.253127,45.592134]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",755371cc-953b-4e4d-b8bf-7044279c4f3a,"270  Chemin de Malombre, Malataverne  26780  France",,"[4.744058,44.468806]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",0e6dd758-ef91-4eae-8d5a-2c433b3bc762,"200  Rue du Lycée, Saint-André  97440  France",,"[55.651783,-20.963046]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",abc68381-c3cd-4f3f-a3b6-e2733700cba6,"550  Boulevard Sébastien Brant, Illkirch-Graffenstaden  67400  France",,"[7.73905,48.523048]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b2d411e4-d657-4520-9920-9d83ab6e18e7,"4  Rue Anita Conti, Vannes  56000  France",,"[-2.78391,47.667304]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",f8939692-a691-4c97-ae9a-e5e298f63f6d,"7  Rue de l'hôpital, Saint-Riquier  80135  France",,"[1.945923,50.13571]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",83d80013-e3f3-4ac2-aa7d-3ecbdaa51e42,"  L'Abbatiale, Le Tronchet  35540  France",,"[-1.838696,48.495319]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8c077c79-1c6d-4f6d-9748-f0fa0b2f651b,"43  Rue de la Halte, Ermont  95120  France",,"[2.26261,48.9898]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",b80e3ef4-be38-43f1-ab95-37f729e3f60f,"273  Route de Sainte-Catherine, Rousset  05190  France",,"[6.26858,44.476803]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",e3c46cdd-47a1-4feb-aa52-ddd8cae7bdff,"180  Rue Thomas Edison, Lunel  34400  France",,"[4.145892,43.685903]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",c6e7ed46-113f-42cd-993e-c5181d5c4f13,"29  Cours de Québec, Bordeaux  33000  France",,"[-0.57113,44.8783]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",6fc69961-2b86-4f47-a614-55797bed1ced,"73  Faubourg de Belfort, Delle  90100  France",,"[7.000045,47.517919]"
"July 23, 2024, 11:33 AM","July 23, 2024, 11:33 AM",8a37b83d-bb3d-4fc7-88f5-454f1b411c0c,"306  Avenue Mozart, Antibes  06600  France",,"[7.120889,43.61496]"
