,Created At,Updated At,ID,Adresse Station,Code Insee Commune,CoordonneesXY,region,dept,com
2355,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",23080a3d-c69a-4566-b15b-9b7e93937e3a,Cimetiere 74450 Le Grand-Bornand,,0101000020E6100000BC96900F7AB619408D976E1283F84640,27,89,89159
2356,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",e1b27731-bee8-4cce-8eb0-0eefacec5490,"  Route de Faramaz, Vulbens  74520  France",,0101000020E610000039984D8061B917406E895C70060D4740,28,76,76541
2357,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",20812fda-bbce-4076-888e-d6b827b54882,Quartier Vieil Alpe 38191 Huez,,0101000020E61000008B37328FFC4118401DACFF73988B4640,44,08,08276
2358,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",044b9f82-6b95-4df3-a587-817a8bb501ea,"  Route d'Huez, Huez  38750  France",,0101000020E61000008B37328FFC4118401DACFF73988B4640,84,07,07108
2359,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",4b5fb564-23aa-4af2-8579-87f269528b8a,Rue du Général de Gaulle 38330 Montbonnot-Saint-Martin,,0101000020E6100000111956F146361740DBF813950D9D4640,28,76,76751
2360,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",8dec07d3-0d01-47b9-b97e-e3ca18fb8140,"42  Traverse Parangon, Marseille  13008  France",,0101000020E61000001A14CD0358841540239F573CF59E4540,,,79237
2361,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",bf26ace8-2f6e-4d61-8860-9ea26526b8ee,"  Rue de la Poste, Megève  74120  France",,0101000020E6100000D7FA22A12D771A4020F0C000C2ED4640,24,45,45028
2362,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",9c8b3715-83da-47e3-835e-4d9b98b0fc9b,"237  Avenue du Grand Port, Aix-les-Bains  73100  France",,0101000020E61000004A0B9755D88C17401230BABC39DA4640,53,35,35127
2363,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",36b09adb-0d22-4a4e-846a-e3ad6a3cada2,"  Rue des Airs, Châteauneuf-de-Galaure  26330  France",,0101000020E6100000C05DF6EB4ED71340889D29745E9D4640,53,29,29211
2364,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7907c783-5a42-4492-828a-d2416453f96a,Parking place Verdun 42320 Cellieu,,0101000020E6100000D295630D722A1240EBFAAA01EFC24640,44,08,08398
2365,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",98579609-f85d-4245-b9ae-f2c6b21e40a5,Animalis 91700 Ste Gennevieve des Bois,,0101000020E61000006D640DCD2BBD02405D0C2FD2D54F4840,75,17,17049
2366,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",0fa074d5-13a7-401b-b06f-9043c50b1e8c,304 Avenue Paul Vaillant Couturier 93000 Bobigny,,0101000020E6100000AED9CA4BFEA70340A9674128EF734840,76,46,46186
2367,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",978512bf-f9c9-4445-bbb4-440a187233f1,34 Avenue Du Général De Gaulle 84110 Vaison-la-Romaine,,0101000020E6100000EF0390DAC4491440C8CD70033E1F4640,,,76027
2368,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",4c67c8f0-4d5c-46b6-816e-12ab84dbf07f,"197  Allée André Revol, Bourg-lès-Valence  26500  France",,0101000020E6100000419FC893A48B13404FB16A10E6784640,,,72262
2369,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",4f79649b-486e-4b7a-90ff-b8c4de93b026,Parking Verdun 05007 GAP,,0101000020E6100000D11266057F4E1840E780B095C8474640,,,25543
2370,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",d182339b-f3bf-44fb-8779-3f81a4dc8def,Gustave Eiffel 78120 Rambouillet,,0101000020E6100000075449AEAC3EFD3F799274CDE44F4840,76,32,32131
2371,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",9c595ac6-4516-4001-a7f4-0bc24002405b,Rue de la Cote 38870 Saint-Simeon-De-Bressieux,,0101000020E6100000535C55F65D1115408A8EE4F21FAA4640,84,01,01293
2372,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",0eae8223-515b-4bf4-8a6e-74b10db09779,"19  Allée des Bourdonnes, Genilac  42800  France",,0101000020E6100000B936548CF3571240956588635DC44640,75,19,19275
2373,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",c74bd37f-5a27-4cb1-9954-efa5233b737c,"  Le Village, Sablières  07260  France",,0101000020E61000007B319413ED4A104095D4096822444640,84,01,01094
2374,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",bd419be8-32de-4b35-b1ff-7330b5ab5af1,Place Nicolas Appert 26230 Valaurie,,0101000020E6100000C3B81B446B351340164D672783354640,53,22,22105
2375,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",afbadcdf-98d0-41b2-ade2-1243f2ac2dc4,"  Avenue de la Gare, Bonneville  74130  France",,0101000020E6100000B9382A3751AB1940ECF82F10040A4740,75,47,47229
2376,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",0340984b-b91f-4890-a5e5-489dc52912bb,Avenue Jean-Perrin 26700 Pierrelatte,,0101000020E6100000B1F9B83654CC12404BAFCDC64A304640,93,13,13043
2377,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ebb0a760-8390-413c-835c-5105da8361e4,Impasse De La Gare 73390 Chamousset,,0101000020E6100000C3BB5CC477D2184009C3802557C74640,32,02,02452
2378,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ac36b82a-1e24-49fc-8c67-2c4b79c30a06,"  Le Bourg, Costaros  43490  France",,0101000020E6100000FBCC599F72CC0E40E370E65773724640,27,21,21222
2379,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",d02ea313-a414-4027-8142-2bfb0f16869e,"  Pont-de-Quart, Solaure en Diois  26150  France",,0101000020E6100000C90050C58D9B15404DF73AA92F5B4640,93,05,05087
2380,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",36f7be6c-225f-467b-9fab-1f3509bd2763,Place de la Mairie 43490 Costaros,,0101000020E6100000FBCC599F72CC0E40E370E65773724640,28,76,76504
2381,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",572c3b9a-d757-4680-95eb-0ed110b0c197,"  Place de la Mandellaz, Annecy  74000  France",,0101000020E6100000F6285C8FC2751840A5BDC11726F34640,27,21,21345
2382,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",36401e0a-a64b-4dbe-8067-f5ea2513724c,"  Rue Adrien Cavy, Bellerive-sur-Allier  03700  France",,0101000020E6100000E42CEC69873F0B40643BDF4F8D0F4740,75,16,16293
2383,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",d6ae2852-0456-4ba0-ac29-1c458a721f85,"  D944, Chabottes  05260  France",,0101000020E610000033E202D028AD1840C347C49448524640,76,46,46337
2384,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ff6dd158-0ca8-4147-ac1e-2835c8008c80,"  Route de Lyon, Davézieux  07430  France",,0101000020E6100000FB22A12DE7D21240E10B93A982A14640,44,52,52001
2385,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",68245201-3167-485a-9a76-76e23d85b443,Le Vignaou 04120 La Palud-Sur-Verdon,,0101000020E61000001E1B81785D5F194096438B6CE7E34540,76,31,31273
2386,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",51195085-68d8-4d00-89b5-7367467d4620,(Val Cenis) - Intermarché 73500 SollieresSardieres,,0101000020E6100000CD0358E4D73F1B405CE7DF2EFBA14640,75,33,33398
2387,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",94215692-c9b8-49af-8138-b0e0dba6f212,"Nances, Parking P1 73470 Nances",,0101000020E6100000317069CA883217401D6E6EE9A4C94640,27,70,70580
2388,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",22ca6eb3-15e6-4295-b971-2499f836d965,Route de Grandes Alpes 74260 Les Gets,,0101000020E6100000DB8B683BA6AE1A4014AE47E17A144740,44,55,55125
2389,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",e4cf9b78-5ae1-4ef0-98ef-6ab2e1dc5420,"Agrion, Rue Maurice Herzog Savoie Hexapole 73420 Mery",,0101000020E6100000C11E1329CDA61740419C871398D24640,44,54,54487
2390,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",2add5e8f-fe70-403b-8510-fb119cef1434,Avenue Pasteur 03120 Lapalisse,,0101000020E61000009B38B9DFA1280D40F2D24D6210204740,27,39,39381
2391,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",c6cdf3af-783b-46ab-828a-091d08566822,Parking salle polyvalente 38190 Les Adrets,,0101000020E61000004505DA5F6EDA1740C5013618D1A24640,44,08,08017
2392,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",cd8a2cb5-6dbd-4db6-a9c3-daba97aef3ac,"61  Rue Georges Lahaye, La Seyne-sur-Mer  83500  France",,0101000020E61000007A56D28A6F981740DC2F9FAC188A4540,75,64,64327
2393,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",86dd8b31-1ac6-41a7-8a24-bac52cad5e0d,"101  Rue Maurice Herzog, Méry  73420  France",,0101000020E6100000C11E1329CDA61740419C871398D24640,76,46,46112
2394,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",851f5594-01c8-4284-9719-349dd131f10c,"3  Boulevard Jean Jaurès, Roquebrune-sur-Argens  83520  France",,0101000020E6100000199128B4AC8B1A40DC847B65DEB84540,44,52,52325
2395,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7e9b29c6-57ef-4ebe-9cd4-0b866f82ba42,"D109, Pra  Loup 04400 UVERNET-FOURS",,0101000020E6100000EF552B137E691A402C6519E2582F4640,75,17,17188
2396,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",1496ef97-90e6-4a13-a33f-630db29284eb,"  Chemin de la Rode, Signes  83870  France",,0101000020E6100000E0DBF4673F721740D9EE1EA0FBA44540,32,59,59340
2397,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",0dd14fc5-abbf-4f1e-a8de-5c8afce6364d,35 allée Marcel Pagnol 83340 Cabasse,,0101000020E6100000382F4E7CB5E31840B587BD50C0B64540,,,70123
2398,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ea27e92c-670f-4e2f-adf7-727a50323395,3 Rue Du Stade 83330 Le Beausset ,,0101000020E6100000A182C30B22321740567E198C11994540,44,68,68033
2399,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fd48bfba-420a-41dd-94c1-4c6e2c9b3bdc,"  Ancien Chemin, Arâches-la-Frasse  74300  France",,0101000020E6100000941799805FC31A402254A9D903014740,76,11,11259
2400,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fbcb75f2-1d94-4a36-b0bf-6c95de54876a,avenue de Savoie 73800 Montmelian,,0101000020E61000008C69A67B9D34184052499D8026C04640,,,61359
2401,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fd90f96e-4ec7-4829-a759-c3342b01982f,Place Saint-Francois 83230 Bormes-Les-Mimosas,,0101000020E610000026A94C310761194059130B7C45934540,75,17,17130
2402,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",9b768a1b-1d32-429c-bbe9-d82212f3c9a8,"  Rue de la République, Le Péage-de-Roussillon  38550  France",,0101000020E610000018B2BAD5733213408FC2F5285CAF4640,32,62,62729
2403,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",8f6bb736-23a1-4c6c-b051-1523d2994adf,Hôtel de Ville 42300 Roanne,,0101000020E6100000D08816FCDD4910409745B45F6F044740,93,04,04116
2404,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",92b6633b-4acf-4ffc-b438-04c1b676f1ee,Rue de l’Anyade 43350 Saint-Paulien,,0101000020E610000075B0FECF617E0E407E5704FF5B914640,84,01,01259
2405,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",69247e1b-6bdd-4175-b44a-23fc2819f09c,"Villard-Reculas, 10 Route des pistes 38114 Villard-Reculas",,0101000020E6100000D960E124CD1F184026FDBD141E8C4640,76,66,66140
2406,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7b0c3082-ae92-4f07-bc03-321e8d36e957,"Place Sadi Carnot, Avenue de Valbourdin 83000 Toulon",,0101000020E61000001F80D4264EAE1740014F5AB8AC904540,,,52339
2407,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",0de3d705-8700-4da4-bab6-4f1ea2512167,D90 83840 Trigance ,,0101000020E610000030815B77F3C419407B6AF5D555E14540,28,14,14603
2408,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",b642b617-dbb4-4932-8f59-5b9e37124bec,"  Place de la Libération, Le Val  83143  France",,0101000020E6100000719010E50B4A184098DEFE5C34B84540,27,70,70256
2409,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",b0306baa-9b73-4406-9000-97f7ce414fd1,"  Rue de la Berge, Roanne  42300  France",,0101000020E6100000E4F38AA71E491040183E22A644044740,75,86,86284
2410,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fd6ca165-c06b-414c-90bb-e019974c2639,7 rue du Progrès 03000 Moulins,,0101000020E61000005EBA490C02AB0A400C022B8716494740,24,28,28324
2411,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",69e53d73-055b-4189-944d-b1fdd13ef68b,Cite De L'Eau 74500 Publier,,0101000020E6100000CC5D4BC8071D1A40DFE00B93A9324740,,,24127
2412,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",9a9369b3-ee53-4014-893c-e665911dfb03,"  Place du Grand Logis, Chorges  05230  France",,0101000020E6100000BD1C76DF311C1940ED4960730E464640,32,60,60518
2413,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",6611eaeb-f503-4ced-aec9-aa399c183f2d,"  D994, Val-des-Prés  05100  France",,0101000020E6100000E7A6CD380DB11A406D72F8A413754640,76,11,11306
2414,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7adc33ad-62dc-4ac8-ace9-99cae4920b2f,"124  Rue Adrien Badin, Château-Arnoux-Saint-Auban  04160  France",,0101000020E61000005DFC6D4F90F81740E0D7481284094640,32,80,80654
2415,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",f8f81108-537a-48fe-b89d-8a6458c581f8,"3  Rue du Stade, Le Beausset  83330  France",,0101000020E6100000A182C30B22321740567E198C11994540,44,57,57497
2416,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",636fdc6e-fbd5-4243-b05e-c9be9feaac01,Parking de l'Esplanade de la Soierie 74210 Faverges,,0101000020E61000002C9B3924B530194097033DD4B6DF4640,27,71,71173
2417,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",43536e06-7de6-451a-ba99-a30d0a628209,Rue Michel de l'Hospital 03000 Moulins,,0101000020E610000075CDE49B6DAE0A40D49AE61DA7484740,53,22,22165
2418,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",82828d43-f5e4-4972-8b94-ca028b0356d6,"26  Route du Mont Blanc, Vougy  74130  France",,0101000020E610000081B2295778F719400DA661F888084740,94,2A,2A288
2419,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",6e2f5d91-21dc-4cfb-9763-826c8762d51c,Rue Jean Jaurès 62780 Cucq,,0101000020E6100000723C5574DA09FA3FF9F719170E404940,,,76037
2420,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",c0a2f695-b3c1-4e87-ae76-fd1fb1579b0b,"  Rue du Parking de l'Antreuil, Yssingeaux  43200  France",,0101000020E610000076374F75C87D1040E38DCC237F924640,76,46,46121
2421,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",226d0b4c-befa-4d7d-9893-0a26704da976,"41  Avenue des Langories, Valence  26000  France",,0101000020E6100000978DCEF9299E134013F1D6F9B7734640,27,39,39172
2422,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",32e54a4f-a8c8-4b79-a3a1-4d78fb63b305,"  Rue Clément Gondrand, Les Abrets en Dauphiné  38490  France",,0101000020E6100000F96871C630571640F46C567DAEC44640,27,25,25288
2423,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",bacd37d6-bc84-4717-b50d-cca9eaba2f3b,Place de la Victoire 83590 Gonfaron,,0101000020E6100000F3936A9F8E271940D42B6519E2A84540,24,41,41062
2424,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",f7bd3696-18f7-40b9-a504-4167841f7303,"  Place Jean Jacques Rousseau, Bourgoin-Jallieu  38300  France",,0101000020E61000009D0E643DB51A15405DF92CCF83CB4640,44,55,55389
2425,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",88883c2c-2eed-432e-94c3-a2b3cf8adba1,Parking Rif Nel 38750 Huez,,0101000020E6100000BB664D87A948184010A2C6CE258C4640,32,02,02378
2426,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",2553a5db-b1b9-4387-8257-640311cdecbc,Parking Boulevard Bellevue 05010 GAP,,0101000020E61000000EA14ACD1E58184094DC611399474640,44,52,52172
2427,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",b06cf712-91dc-4cab-92bf-c7b6cafea0e6,Carrefour de la Redingote 7804 Le Chesnay-Rocquencourt,,0101000020E6100000F86BB2463D040140377172BF43694840,27,89,89118
2428,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",c4ed57c5-64d2-4cf4-8e62-4b29ddc6e67f,"  Carrefour de la Redingote, Le Chesnay-Rocquencourt  78150  France",,0101000020E6100000F86BB2463D040140377172BF43694840,75,19,19196
2429,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",0ccec4b5-3c47-4570-b44f-781552c84841,1 Boneisse 04430 Ubaye Serre Poncon,,0101000020E61000000B4AC959752D19409F8C96A8833A4640,84,07,07064
2430,"July 23, 2024, 11:32 AM","July 23, 2024, 11:32 AM",4fff1f8d-b413-43eb-8a87-4dfa5179b2c5,"54  Avenue de Montredon, Marseille  13008  France",,0101000020E6100000198C1189427B1540EF737CB4389F4540,44,51,51567
2431,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",84668fb1-5eed-4710-805d-71e408681056,Rue des Jardins 83630 Bauduen ,,0101000020E6100000CF2D742502B518406D8D08C6C1DD4540,28,50,50476
2432,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",37ec8ce1-b0d2-43fb-99ca-3b3bc546369c,Route du Sud 38210 Saint-Quentin-Sur-Isère,,0101000020E610000042CD902A8A2716406ABDDF68C7A34640,76,82,82091
2433,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",25e1bbd9-0bd4-4ec1-8649-cab6b383f8a0,"  Rue Pablo Picasso, La Chaise-Dieu  43160  France",,0101000020E6100000179AEB34D2920D40D44334BA83A84640,,,89454
2434,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",96dee384-80ae-47d4-b6a5-2f16ab6939ec,Place Athanor 03100 Montluçon,,0101000020E61000004CE0D6DD3CD504403FC6DCB5842C4740,75,33,33085
2435,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7f7cd9a3-b8da-44a0-8c72-f78b7611160d,"10  Avenue de la Libération, Besse-sur-Issole  83890  France",,0101000020E6100000C5A9D6C22CB418407B32FFE89BAC4540,53,22,22034
2436,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",4b52798e-6929-42d9-9fb0-bb0a51d62498,Quartier Notre Dame 83840 La Roque-Esclapon ,,0101000020E6100000A583F57F0E831A4048C153C895DC4540,53,29,29080
2437,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",f8672292-4d14-4fda-94c0-9d8dbe5cbb7f,"  La Jaujon, Lablachère  07230  France",,0101000020E61000007D24253D0CDD1040C495B377463B4640,24,45,45340
2438,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",6b63fd9a-185f-4940-891a-a1fdef2b78d9,"  Quartier Notre Dame, La Roque-Esclapon  83840  France",,0101000020E6100000A583F57F0E831A4048C153C895DC4540,24,28,28424
2439,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fb130fb0-2565-4491-a620-9c695ecfb0e4,Parking Gare SNCF 43160 La-Chaise-Dieu,,0101000020E6100000179AEB34D2920D40D44334BA83A84640,76,66,66117
2440,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",d54ff8b8-cdd9-49b7-9c40-0879fd3863c0,Route de Moulins 03210 Souvigny,,0101000020E610000079AF5A99F08B09403F355EBA49444740,32,60,60461
2441,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",fdbd37a3-e80c-4b8c-b699-c2d8feb5e870,"  Pra Loup, Uvernet-Fours  04400  France",,0101000020E6100000EF552B137E691A402C6519E2582F4640,75,17,17306
2442,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",1699ef56-bdd6-43f6-ae24-90dde2ec3289,Avenue d'Embrun 05000 Gap,,0101000020E61000007897EE220A6918402C49BFF9E4484640,27,89,89173
2443,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",76e3ef99-177b-4bbd-b96c-c27cf390b42b,"  Avenue des Jourdies, Saint-Pierre-en-Faucigny  74800  France",,0101000020E6100000FC1D8A027D82194036AB3E575B094740,84,26,26245
2444,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ec6232a6-6576-4764-8e65-6558790d6d05,"  Place du Champ de Mars, Thueyts  07330  France",,0101000020E6100000DE02098A1FE310408351499D80564640,75,16,16087
2445,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",7144db54-6f4d-45d0-b18c-60fc25506ac3,"10  Place Taurobole, Tain-l'Hermitage  26600  France",,0101000020E610000029CB10C7BA581340705F07CE19894640,24,28,28289
2446,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",f7b55ad8-bba1-421d-8cd9-e1344ce33609,"  Le Village, Saint-Étienne-de-Lugdarès  07590  France",,0101000020E6100000A2B437F8C2A40F40DE9387855A534640,28,27,27471
2447,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",b919f499-62fe-4d78-a973-d09c91db9c4e,"35  Allée Marcel Pagnol, Cabasse  83340  France",,0101000020E6100000382F4E7CB5E31840B587BD50C0B64540,84,38,38057
2448,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",997ff37b-86f2-47ba-9431-1d6e8f67c433,Parking Voie du 6 Fevrier 1968 38880 Autrans,,0101000020E61000007632384A5E2D1640B45BCB6438964640,,,61231
2449,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",cd26240c-c7fd-411e-8f73-d43b75b36847,Massettes 2 73190 Challes-Les-Eaux,,0101000020E61000001895D40968E2174020D26F5F07C64640,76,81,81046
2450,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ae264681-097a-4cd9-98dc-f7193ce207c6,Fangaro 07460 Saint-Sauveur-De-Cruzières,,0101000020E61000005298F738D30411406C98A1F144264640,75,47,47304
2451,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",255fb76e-cc22-45a6-93e6-0c80d90db25e,Place Publique 38150 Salaise-Sur-Sanne,,0101000020E61000009E29745E63371340696FF085C9AC4640,11,78,78302
2452,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",761bbba4-9f63-4b50-84ae-d8f5bca73b78,Pelvoux 05290 Vallouise,,0101000020E6100000CE1ABCAFCAF51940778192020B6C4640,76,31,31113
2453,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",080ea10d-5d90-4770-92cf-aeee7b78655d,Parking co-voiturage 26120 Montelier,,0101000020E6100000EB909BE1061C144039B4C876BE774640,27,39,39007
2454,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",ca27b5bb-e7f1-49d9-bcc6-2a454d8a0de3,"52  Place de la Libération, Rives  38140  France",,0101000020E610000071917BBABA031640E8154F3DD2AC4640,04,974,97408
2455,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",13a1f65a-5c8b-4676-a314-22f2a87adc6c,Rue des Violettes 38460 Saint-Romain-De-Jalionas,,0101000020E6100000184339D1AEE214407FFB3A70CEE04640,44,08,08485
2456,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",64a73410-b960-49dd-9942-f809361ad144,Parking boulevard Gabriel Cousin 42330 Saint-Galmier,,0101000020E6100000319413ED2A44114016FBCBEEC9CB4640,76,48,48010
2457,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",45091721-dd77-4d64-855e-418bbd5bafcb,"  Place de la Gare, Craponne-sur-Arzon  43500  France",,0101000020E6100000751F80D426CE0E40CF4BC5C6BCAA4640,76,31,31339
2458,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",994199d5-4197-4be5-91e5-2784c05e75c3,place Louis de Cazenave 43230 Saint-Georges-D'Aurac,,0101000020E6100000C11C3D7E6F530C40C078060DFD934640,93,13,13118
2459,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",f071c9a9-ffee-4bfd-a0ee-4a935dc75ab5,Avenue Du Cap Nègre 83140 Six-Fours-les-Plages,,0101000020E6100000000000000040174030D978B0C58C4540,76,11,11116
2460,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",b88ed7b9-b1c8-48f8-9996-b358e7fb3da4,156 Rue Président Robert Schuman 83000 Toulon,,0101000020E6100000C362D4B5F6BE17406092CA14738E4540,32,80,80250
2461,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",55060467-155d-4bc4-8ab8-62b32b5b86c6,"8  Rond-Point Simone, Chessy  77700  France",,0101000020E61000004A07EBFF1C260640E86A2BF6976D4840,84,43,43247
2462,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",47c81851-1c49-43ba-9576-3ef64538aaff,Parking Les Lauves 04320 Entrevaux,,0101000020E610000092B3B0A71D3E1B40EF38454772F94540,75,87,87005
2463,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",9bdf5554-f8a7-4c42-afed-876c6ef1d391,Parking RD 2558 38570 Theys,,0101000020E61000004777103B53F817401331804B5BA64640,76,32,32114
2464,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",67bfc84d-fc80-4cd5-a365-4a9866396c29,"2-40  Avenue du Cap-Nègre, Six-Fours-les-Plages  83140  France",,0101000020E6100000000000000040174030D978B0C58C4540,93,06,06030
2465,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",2e137110-2b96-4550-8067-303598463d6e,Place du 16 Août 26600 Pont-De-L'Isère,,0101000020E6100000EE96E4805D7D1340D9CD8C7E34804640,44,68,68106
2466,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",92b2ce25-9845-43f7-b58a-1d954bc02961,"116  Chemin des Vignettes, Saint-Didier-sous-Aubenas  07200  France",,0101000020E6100000A6F27684D3A2114003098A1F634E4640,76,30,30083
2467,"July 23, 2024, 11:31 AM","July 23, 2024, 11:31 AM",3b1e0862-000f-48e5-a1d6-637d642b5f3f,Numériparc 42300 Roanne,,0101000020E6100000733678BA4E5210404C5DA6E4A4074740,75,47,47036
